No.,Công ty,Chức danh,Người liên hệ,SĐT,Liên Hệ,Email,Liên Hệ mail,Địa chỉ,Lương,Ngày đăng,Hạn tuyển,Check gửi,Last Subject,Last Body HTML,Trạng thái Reply,Lần Follow-up,Ngày Follow-up gần nhất,Mailbox đã dùng,Category
350,承宣裝潢工程行,,,'0920888489,https://reurl.cc/GA3g7v,cheng.xuan.decoration@gmail.com,,242052台灣新北市新莊區龍福里中正路897號10樓之3,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
351,席揚LM,,,'062521333,https://reurl.cc/jQVXnp,admin@reurl.cc,,741台灣臺南市善化區蓮潭里月眉園路21號,,,,,,,,0,,,Công ty xây dựng
352,利河伯營造工程有限公司,,,'088666069,http://www.rhbcnst.com.tw/index.php?lang=tw,pda@jdi.com.tw,,931台灣屏東縣佳冬鄉豐隆村大豐路1230巷67號,,,,,,,,0,,,Đơn vị xây dựng nhà
353,鴻利工程公司,,,'0425574215,https://rlifetw.weebly.com/4025121033240373124326377384802084421496.html,chih9930@hotmail.com,,421台灣臺中市后里區墩北里大圳路492號,,,,,,,,0,,,Công ty xây dựng
354,宇根建設有限公司,,,'073749888,https://www.rootsfamily.com.tw/,yugenwin@ms78.hinet.net,,814台灣高雄市仁武區灣內里名湖街952巷3號,,,,,,,,0,,,Nhà thầu phụ công trình
355,榮泰工程有限公司,,,'0987301456,https://rongtai.tw/,a1747520@gmail.com,,32666台灣桃園市楊梅區豐野里中正路265號3F之1,,,,,,,,0,,,Nhà thầu phụ công trình
356,瑞恩塑木工程,,,'0902168449,https://ryan-woodplastic.com.tw/,rn93305718@gmail.com,,821台灣高雄市路竹區社東里大社路573巷40-5號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
357,三多立建設開發有限公司,,,'0222889535,https://santoryconstruction.com.tw/,santoryconstruction@gmail.com,,247台灣新北市蘆洲區玉清里中興街23號,,,,,,,,0,,,Công ty xây dựng
358,勝宸工程行-廠房拆除/房屋拆除/裝潢拆除/店面拆除/清運工程/統包工程,,,'0903685338,https://sc-demolition.com.tw/,shengchengwork123@gmail.com,,412台灣臺中市大里區西湖里大峰路239號,,,,,,,,0,,,Công ty xây dựng
359,鑫鼎建材工程,,,'0908830807,http://sd0214.com/,my0980829668@gmail.com,,83077台灣高雄市鳳山區新泰里新康街294號5樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
360,欣藝翔建設,,,'0423378200,http://www.semihome.com.tw/,semihome.tw@gmail.com,,414台灣臺中市烏日區湖日里三和路8號,,,,,,,,0,,,Công ty xây dựng
361,森綠工程興業有限公司,,,'0936828196,https://senlugongchengxingyeyouxiangongsi62.webnode.tw/,senlu1118@gmail.com,,920台灣屏東縣潮州鎮永春里五福路68號1樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
362,紹騰營造股份有限公司,,,'073929832,https://shaoteng.com.tw/,rui.teng931@gmail.com,,807台灣高雄市三民區灣子里大順二路929號,,,,,,,,0,,,Công ty xây dựng
363,松暉營造股份有限公司,,,'062156847,http://www.shc-co.com.tw/,service@mail.shc-co.com.tw,,700台灣臺南市中西區小西門里永福路一段189號,,,,,,,,0,,,Công ty xây dựng
364,興安營造股份有限公司,,,'052768737,https://shine-engineering.webnode.tw/,shineshine22796468@gmail.com,,600台灣嘉義市東區圳頭里盧義路237號,,,,,,,,0,,,Công ty xây dựng
365,上順房屋開發股份有限公司,,,'034533337,http://www.shunbuilding.com/,shang_shun@hotmail.com,,320台灣桃園市大園區青峰里大成路一段10號6樓,,,,,,,,0,,,Đơn vị xây dựng nhà
366,和岩開發建設股份有限公司,,,'0223076771,https://sigmastone.com.tw/,sigmastonetpe@gmail.com,,108台灣臺北市萬華區日善里萬大路198巷8號1樓,,,,,,,,0,,,Công ty xây dựng
367,新洲營造有限公司,,,'073305687,http://shinjou.com.tw/,a3305687@livemail.tw,,806台灣高雄市前鎮區興中里民權二路457號,,,,,,,,0,,,Công ty xây dựng
368,寶璽建設開發股份有限公司,,,'0422557888,http://www.signet.tw/,info@signet.tw,,407台灣臺中市西屯區惠來里市政路66號,,,,,,,,0,,,Công ty xây dựng
369,永成寰宇老屋翻修,,,'0931833768,https://sites.google.com/view/0931833768,phoenixyao0824@gmail.com,,807台灣高雄市三民區鼎泰里明哲路33號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
370,信義開發股份有限公司,,,'0227557666,https://www.sinyidev.com.tw/,xinyikf@sinyi.com.tw,,110台灣臺北市信義區三張里信義路五段100號3樓,,,,,,,,0,,,Công ty xây dựng
371,力祥土木包企業社,,,'052771938,https://sites.google.com/view/li-xiang/%E9%A6%96%E9%A0%81?authuser=0,steven2771928@gmail.com,,600台灣嘉義市東區頂庄里台林街278-1號,,,,,,,,0,,,Công ty xây dựng
372,天承建設,,,'0937323555,https://sites.google.com/view/tengcheng/home,maxwang228@gmail.com,,950台灣臺東縣臺東市自強里臨潼街95號,,,,,,,,0,,,Công ty xây dựng
373,晉陞工程行,,,'0960623237,https://sites.google.com/xn--estr0qu7qbonrsq.net/promotion/%E9%A6%96%E9%A0%81,hdps1313@gmail.com,,957台灣臺東縣海端鄉村山界路52-2號,,,,,,,,0,,,Công ty xây dựng
374,三聯發工程有限公司,,,'0424729969,http://www.slf.com.tw/,slf18555500@gmail.com,,408台灣臺中市南屯區大誠里大墩二街15號,,,,,,,,0,,,Công ty xây dựng
375,三合一建設事業有限公司,,,,https://www.smartarchi.com/,contact@smartarchi.com,,114台灣臺北市內湖區週美里行善路111巷35號1樓,,,,,,,,0,,,Công ty xây dựng
376,崧興工程行-業務部,,,'0981846147,https://song-sing.com/,u8524009@gmail.com,,115台灣臺北市南港區九如里研究院路四段76號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
377,嵩豐建設股份有限公司,,,'073642288,https://www.songfeng.com.tw/,sf3642288@yahoo.com.tw,,811台灣高雄市楠梓區隆昌里軍校路800號17樓,,,,,,,,0,,,Công ty xây dựng
378,詮鴻國際住宅股份有限公司,,,'0229781133,http://www.soonhome.com.tw/,soon.home@msa.hinet.net,,241台灣新北市三重區福祉里重新路四段214巷26號1樓,,,,,,,,0,,,Đơn vị xây dựng nhà
379,浤程承包工程,,,'0981204366,https://sogo.synology.me/,wjs1214@hotmil.com,,807台灣高雄市三民區鼎泰里鼎泰街45號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
380,杉研建設 SOULFREE,,,'066221234,https://soulfree.life/,hello@soulfree.life,,736台灣臺南市柳營區士林里仁愛路46號,,,,,,,,0,,,Đơn vị xây dựng nhà
381,聖揚機構,,,'0423827555,http://ssgroup.com.tw/,info@ssgroup.com.tw,,408台灣臺中市南屯區永春路20號,,,,,,,,0,,,Công ty xây dựng
382,興總建設股份有限公司,,,'073430688,http://www.stbuild.com.tw/,stbuild@ms27.hinet.net,,813台灣高雄市左營區新光里政德路436號,,,,,,,,0,,,Công ty xây dựng
383,上雋建設接待會館,,,'0422393568,https://sun-jun.tw/,sunjun60254858@gmail.com,,406台灣臺中市北屯區和平里東山路一段379-39號,,,,,,,,0,,,Công ty xây dựng
384,上築晴樂建設【墅合院】,,,'055335588,http://www.sunchu.com.tw/,sunchu0018@gmail.com,,630台灣雲林縣斗南鎮新生三路2838號,,,,,,,,0,,,Công ty xây dựng
385,尚鼎營造工程股份有限公司,,,'077263565,https://www.sweetteam.com.tw/,sweet.team@msa.hinet.net,,80283台灣高雄市苓雅區中正一路249號8F-2,,,,,,,,0,,,Công ty xây dựng
386,泰緯建設有限公司,,,'075557777,http://www.tai-wei.com.tw/,tai.wei7777@gmail.com,,804台灣高雄市鼓山區明誠里明華路315號12樓之 2,,,,,,,,0,,,Công ty xây dựng
387,鴻標建設 南山大器,,,'0492307040,https://taichung.housetube.tw/41019,service@housetube.tw,,540台灣南投縣南投市平山里平山一路一街65巷16-1號,,,,,,,,0,,,Công ty xây dựng
388,泰和茂營建團隊,,,'047221999,http://taihe-mao.com/,hegu150618@gmail.com,,500台灣彰化縣彰化市忠孝里辭修路203號3樓,,,,,,,,0,,,Công ty xây dựng
389,台日國際住宅 日本耐震輕鋼構建築,,,'055576936,http://www.taipon.com.tw/,taipon.home@msa.hinet.net,,64069台灣雲林縣斗六市榴中里斗工二路21號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
390,台東滿庭芳雅築-四維建設,,,'0932660260,https://www.taitunghome.com/,john_tj_huang@yahoo.com.tw,,950台灣臺東縣臺東市新生里四維路三段26號,,,,,,,,0,,,Công ty xây dựng
391,大郡建設.大港建設,,,'077321378,https://www.tajun.com.tw/Case,techuntichan@gmail.com,,833台灣高雄市鳥松區鳥松里文前路102號,,,,,,,,0,,,Nhà thầu
392,唐佑營造有限公司,,,'038560772,https://www.tangyou.com.tw/,tangyou0886@gmail.com,,973台灣花蓮縣吉安鄉北昌村和平路一段114號,,,,,,,,0,,,Đơn vị xây dựng nhà
393,陶喜建設有限公司,,,'062536115,http://www.tao-xi.com.tw/,service@tao-xi.com.tw,,710台灣臺南市永康區尚頂里南台街68號1樓,,,,,,,,0,,,Công ty xây dựng
394,[浤宇土木包工業] 老屋翻修 修繕工程 鐵厝施工 泥作承包 水電施作,,,'0983255875,https://tawny-dolphin-w4xl7c.mystrikingly.com/,q0983255875@icloud.com,,709台灣臺南市安南區海東里海環街32巷57弄5號,,,,,,,,0,,,Công ty xây dựng
395,泰鉅建設股份有限公司,,,'0424731819,http://www.tay-chu.com.tw/,service@tay-chu.com.tw,,408台灣臺中市南屯區向心里南屯路二段239號,,,,,,,,0,,,Công ty xây dựng
396,多城建設股份有限公司,,,'073453999,http://www.tc-tw.com/,to.cheng@msa.hinet.net,,813台灣高雄市左營區福山里文恩路167號1樓,,,,,,,,0,,,Công ty xây dựng
397,大雋聯合建築師事務所,,,'0423110213,https://tec-archi.com.tw/,tec1@ms.tec-archi.com,,403台灣臺中市西區忠誠里臺灣大道二段536號10F-1,,,,,,,,0,,,Công ty xây dựng
398,泰賀營造,,,'033265025,https://www.tcmec.com.tw/,zino@tcmec.com.tw,,330台灣桃園市桃園區汴洲里幸福路200號9F,,,,,,,,0,,,Công ty xây dựng
399,騰達賦鐿營造有限公司＆騰鐿營造工程股份有限公司｜鋼構廠房新建｜建築興建｜鋼鐵廠｜廠辦物流倉庫建醫院學校住宅工程,,,'0985258597,http://www.tengdafuyi.com/,tengyi8888@gmail.com,,324019台灣桃園市平鎮區湧光里自由街211巷18號2樓,,,,,,,,0,,,Công ty xây dựng
400,天丞建設股份有限公司,,,'034992499,https://www.tien-cheng.com/,tendency.business.sales@gmail.com,,325027台灣桃園市龍潭區中山里東龍路341巷15號,,,,,,,,0,,,Công ty xây dựng
401,Shanggu civil engineering,,,'0229026660,https://tom200e.com/lukeFile/SG_Construction/index.html,yang.tm6660@msa.hinet.net,,"6F.-3, No. 478明志路三段貴和里泰山區新北市台灣 243",,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
402,肉包工程行,,,'0905736621,https://www.threads.com/@jz._.0831?igshid=NTc4MTIwNjQ2YQ==,ip@instagram.com,,420台灣臺中市豐原區北陽里北陽路450巷58弄49號,,,,,,,,0,,,Công ty xây dựng
403,同成湛,,,'047112265,http://www.tongcheng-construction.com.tw/,service@tongcheng-construction.com.tw,,"No. 270號, No. 500埔陽街彰化市台灣",,,,,,,,0,,,Công ty xây dựng
404,通勇營造有限公司,,,'0422657799,http://www.tongyong.tw/,asdf@adf.com,,402台灣臺中市南區福興里南平路296號7樓之2,,,,,,,,0,,,Công ty xây dựng
405,統上開發建設股份有限公司-自地/租地委建 土地活化規劃 商業店舖招商,,,'062546028,https://tongshang.com.tw/,may@tongshang.com.tw,,710台灣臺南市永康區塩興里永安路165巷155號,,,,,,,,0,,,Công ty xây dựng
406,無障礙磁磚泥作修繕工程,,,'0983150555,https://www.toptaipei.com.tw/,huah7576@gmail.com,,247台灣新北市蘆洲區鷺江街78號7樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
407,東亞建築經理股份有限公司,,,'0223278233,https://www.trusted.com.tw/,eastasia@trusted.com.tw,,100台灣臺北市中正區幸市里忠孝東路二段94號9樓,,,,,,,,0,,,Công ty xây dựng
408,傳典工程股份有限公司,,,'035501179,https://www.transdien.com.tw/,intoo@tritecq.com,,"5F., No, No. 20成功十二街鹿場里竹北市新竹縣台灣 302",,,,,,,,0,,,Công ty xây dựng
409,統億工程行,,,'0906089923,https://www.tung-yi.com/,tongyi20230525@gmail.com,,411台灣臺中市太平區光隆里東光街82巷11號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
410,東煜工程行–打石、植筋、初清工程/拆除工程/老屋翻修/舊屋翻新,,,'0958315509,http://www.tungyu1989.com/,wei0124wei@gmail.com,,510台灣彰化縣員林市山腳路一段48巷68弄51號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
411,尊邑建設股份有限公司,,,'077457252,https://www.tsuni-construct.com/,tsuniconstruct@gmail.com,,830台灣高雄市鳳山區忠義里光復路二段327號,,,,,,,,0,,,Công ty xây dựng
412,成沂建築有限公司 | 新竹建設 | 新竹建築 | 新竹在地建商,,,'036668898,https://www.twchengyi.com/,service@twchengyi.com,,300台灣新竹市東區埔頂里慈雲路173號,,,,,,,,0,,,Công ty xây dựng
413,敦富開發股份有限公司,,,'0423850159,https://www.twinfull-98.com/,twinwill@ms57.hinet.net,,408台灣臺中市南屯區豐樂里永平路409號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
414,立偉人力工程行－派遣人力、粗工、打石工、承包裝潢拆除、打石拆除工程（台中海線 梧棲 沙鹿 清水 龍井),,,'0426231213,https://www.twliwei.com.tw/product.html,xindaer@gmail.com,,435台灣臺中市梧棲區南簡里中華路二段662號,,,,,,,,0,,,Nhà thầu
415,益登工程行,,,'0971088277,https://twypage.com/sd-1566878-B-%E5%8F%B0%E4%B8%AD-%E7%9B%8A%E7%99%BB%E5%B7%A5%E7%A8%8B%E8%A1%8C.html,twypage@gmail.com,,426台灣臺中市新社區31號,,,,,,,,0,,,Công ty xây dựng
416,"龍宇開發建設有限公司（Universe Construction Co., LTD）",,,'075369386,https://www.universecorp.net/,universe5369386@gmail.com,,806611台灣高雄市前鎮區良和里中山二路2 號 21號樓之8,,,,,,,,0,,,Công ty xây dựng
417,向上建設股份有限公司,,,'037775355,https://www.uphousetw.com/,info@uphousetw.com,,350台灣苗栗縣竹南鎮竹南里康德街71號,,,,,,,,0,,,Công ty xây dựng
418,優廣建設股份有限公司,,,'063583377,http://www.u-quality.com.tw/,y7766@ms17.hinet.net,,700台灣臺南市中西區西和里中和街16號,,,,,,,,0,,,Nhà thầu phụ công trình
419,友信建築經理股份有限公司,,,'0227068868,https://utrustrem.com.tw/,slash7ice@hotmail.com,,106台灣臺北市大安區義安里敦化南路二段57號14樓之2,,,,,,,,0,,,Công ty xây dựng
420,威堡建設股份有限公司,,,'0223931298,http://www.vibo98.com.tw/,vibo@vibo98.com.tw,,100台灣臺北市中正區新營里愛國東路74巷18號,,,,,,,,0,,,Công ty xây dựng
421,三和越工程有限公司,,,'0227062378,http://www.whd.com.tw/,is.wh@msa.hinet.net,,"12樓, No. 98號信義路四段住安里大安區臺北市台灣 106",,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
422,新結庄建設有限公司,,,'075590799,https://www.wlgroup.com.tw/,new.village@msa.hinet.net,,813台灣高雄市左營區新上里博愛二路366號,,,,,,,,0,,,Công ty xây dựng
423,威勝營造股份有限公司,,,'037366008,http://www.ws-corp.com.tw/,ws366008@gmail.com,,360台灣苗栗縣苗栗市勝利里勝利路109號,,,,,,,,0,,,Công ty xây dựng
424,【祥君建設】金滿築社區接待中心,,,'0958370178,http://www.xiangjun-co.com/,xiangjunconstrustion@gmail.com,,363台灣苗栗縣公館鄉玉谷村145號,,,,,,,,0,,,Công ty xây dựng
425,新竣建設有限公司,,,'0423216677,https://www.xin-jun.com.tw/,hsin36888@gmail.com,,407591台灣臺中市西屯區潮洋里市政路618號,,,,,,,,0,,,Công ty xây dựng
426,興翔建設股份有限公司,,,'0223781777,https://www.xing-xiang.com.tw/,xsc52780674@gmail.com,,106台灣臺北市大安區敦化南路二段128號11樓之6,,,,,,,,0,,,Công ty xây dựng
427,興達開發建設公司,,,'052165789,http://www.xing-da.com.tw/,xing.6088@yahoo.com.tw,,600台灣嘉義市東區新開里興業東路316號7樓,,,,,,,,0,,,Công ty xây dựng
428,興佳建設,,,'0492990568,https://www.xingjia-build.com.tw/,xingjia9475@gmail.com,,545台灣南投縣埔里鎮西門里仁愛路301號,,,,,,,,0,,,Công ty xây dựng
429,雄安營造有限公司,,,'0937637151,https://xiongann.com/,willloxa@gmail.com,,407台灣臺中市西屯區潮洋里臺灣大道三段641號,,,,,,,,0,,,Công ty xây dựng
430,興連城開發/興聯誠建築,,,'075885588,http://xlcvvv.com.tw/,xlcvvv@xlcvvv.com,,804台灣高雄市鼓山區前峰里翠華路390號,,,,,,,,0,,,Công ty xây dựng
431,盛隆開發建設(股)公司/盛隆建設股份有限公司 | 危老重建｜都市更新｜老屋重建｜建設公司｜建商｜海砂屋重建｜全案管理｜合建｜委建,,,'0287327555,https://www.xn--yzyo98d.tw/,sl@shenglong.com.tw,,110台灣臺北市信義區嘉興里基隆路二段115號11樓,,,,,,,,0,,,Đơn vị xây dựng nhà
432,印象建設股份有限公司,,,'087327899,http://xn--doq22dg4bvph45bymlmu7bv7p8qez43a.com/,yinsiang7899@yahoo.com.tw,,900台灣屏東縣屏東市崇蘭里崇朝路16號,,,,,,,,0,,,Công ty xây dựng
433,彥韋營造工程股份有限公司,,,'039610160,http://yan-wei.com/,jiangsutonghua@163.com,,265台灣宜蘭縣羅東鎮賢文里純精路二段203號2樓,,,,,,,,0,,,Công ty xây dựng
434,揚碩營造,,,'0955454114,http://yangshuo168.com/,hs99168@gmail.com,,40864台灣臺中市南屯區大墩六街132號3F-1,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
435,言智建設有限公司,,,'052786478,https://www.yanzhi.com.tw/,yanzhi2778217@gmail.com,,606003台灣嘉義縣中埔鄉和美村中山新邨478號1樓,,,,,,,,0,,,Công ty xây dựng
436,永龍建設股份有限公司,,,'0800226866,http://yeonglong.com.tw/,ylong.service@gmail.com,,710台灣臺南市永康區龍潭里龍中街8號,,,,,,,,0,,,Công ty xây dựng
437,允在工程有限公司,,,'073757288,http://www.yeun-tzay.com.tw/,h8604@yeun-tzay.com.tw,,814台灣高雄市仁武區澄觀路一段 468巷68-1號,,,,,,,,0,,,Công ty xây dựng
438,屏東廚房設計-屏東廚具工廠-圓鴻工程行-屏東浴室翻修-屏東熱水器-泳富廚具行,,,'087226511,http://www.yh-pt.com.tw/,hi@yh-pt.com.tw,,900台灣屏東縣屏東市長春里廣東路6號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
439,怡居開發實業股份有限公司,,,'062221126,https://yichu.com.tw/index.asp,yichu.office@msa.hinet.net,,708台灣臺南市安平區平安里安平路602-2號,,,,,,,,0,,,Công ty xây dựng
440,懿豐工程,,,'047514922,http://www.yifengproject.com/case.php?item=34,isliu828@gmail.com,,500台灣彰化縣彰化市西興里景宗街149號,,,,,,,,0,,,Công ty xây dựng
441,逸竑建設股份有限公司,,,'048285820,https://yihong.tw/,yihong5282@gmail.com,,513台灣彰化縣埔心鄉瓦中村瓦中街29號,,,,,,,,0,,,Công ty xây dựng
