Nosaukums,Mitnes_valsts,Registracijas_numurs_mitnes_valsti,Juridiska_adrese,Komersanta_veids,Aktuala_kvalifikacijas_klase,Aktualas_kvalifikacijas_klases_pieskirsanas_datums,Registra_numurs,Registrets,Aktualais_statuss,Kontaktu_adrese,Kontaktu_talrunis,Kontaktu_e_pasta_adrese,Majas_lapa,Darbibas_sferas,Darbibas_jomas
"SIA ""VIZULO""",LV,40103590897,"Bukultu iela 11, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2019-05-22,10869-R,2019-11-04,Aktīvs,"Starta iela 1, Rīga, LV-1026",67383023,pasts@vizulo.com,www.vizulo.com,,
"Sabiedrība ar ierobežotu atbildību ""MĀLNIEKI""",LV,43601000249,"Torņa iela 16, Bauska, Bauskas nov., LV-3901",Sabiedrība ar ierobežotu atbildību,5. klase,2018-04-24,10868-R,2013-07-11,Izslēgts,"Torņa iela 16, Jauncode, Codes pag, Bauskas nov, LV - 3901",+37129216297,uvis51@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""MĀLNIEKI""",LV,43601000249,"Torņa iela 16, Bauska, Bauskas nov., LV-3901",Sabiedrība ar ierobežotu atbildību,5. klase,2019-05-10,10868-R,2013-07-11,Izslēgts,"Torņa iela 16, Jauncode, Codes pag, Bauskas nov, LV - 3901",+37129216297,uvis51@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""MĀLNIEKI""",LV,43601000249,"Torņa iela 16, Bauska, Bauskas nov., LV-3901",Sabiedrība ar ierobežotu atbildību,4. klase,2019-10-23,10868-R,2013-07-11,Izslēgts,"Torņa iela 16, Jauncode, Codes pag, Bauskas nov, LV - 3901",+37129216297,uvis51@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""MĀLNIEKI""",LV,43601000249,"Torņa iela 16, Bauska, Bauskas nov., LV-3901",Sabiedrība ar ierobežotu atbildību,4. klase,2020-06-02,10868-R,2013-07-11,Izslēgts,"Torņa iela 16, Jauncode, Codes pag, Bauskas nov, LV - 3901",+37129216297,uvis51@inbox.lv,"",,
"SIA ""Pusila""",LV,41203047293,"Jēkaba iela 32, Ventspils, LV-3601",Sabiedrība ar ierobežotu atbildību,,,10867-R,2013-07-11,Izslēgts,"Jēkaba iela 32, Ventspils, LV-3601",26463965,pusila@inbox.lv,,,
"SIA ""JULE SERVISS""",LV,40103470387,"Tērbatas iela 63-1, Rīga, LV-1001",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-25,10866-R,2013-07-11,Izslēgts,"Lāču iela 14, Baloži, Ķekavas nov, LV 2128",29372828,info@jule.lv,www.jule.lv,,
"SIA ""REVENITA SERVISS""",LV,40103452748,"Skuju iela 1, Stūnīši, Olaines pag., Olaines nov., LV-2127",Sabiedrība ar ierobežotu atbildību,4. klase,2018-06-13,10865-R,2013-07-11,Izslēgts,"Skuju iela 1, Stūnīši, Olaines pag, Olaines nov, LV - 2127",,,,,
"SIA ""REVENITA SERVISS""",LV,40103452748,"Skuju iela 1, Stūnīši, Olaines pag., Olaines nov., LV-2127",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-25,10865-R,2013-07-11,Izslēgts,"Skuju iela 1, Stūnīši, Olaines pag, Olaines nov, LV - 2127",,,,,
"Sabiedrība ar ierobežotu atbildību ""BALTIK HAUS""",LV,44103084642,"Abulas iela 6-36, Smiltene, Smiltenes nov., LV-4729",Sabiedrība ar ierobežotu atbildību,,,10864-R,2013-07-11,Izslēgts,"Abulas iela 6-36, Smiltene, Smiltenes nov, LV 4729","","","",,
"Sabiedrība ar ierobežotu atbildību ""Apkopes""",LV,44103064345,"""Laimītes"", Valmieras pag., Valmieras nov., LV-4219",Sabiedrība ar ierobežotu atbildību,4. klase,2017-07-17,10863-R,2013-07-11,Izslēgts,"""Laimītes"", Poķi, Valmieras pag, Burtnieku nov, LV 4219",28600860,apkopes@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Apkopes""",LV,44103064345,"""Laimītes"", Valmieras pag., Valmieras nov., LV-4219",Sabiedrība ar ierobežotu atbildību,5. klase,2017-05-25,10863-R,2013-07-11,Izslēgts,"""Laimītes"", Poķi, Valmieras pag, Burtnieku nov, LV 4219",28600860,apkopes@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Apkopes""",LV,44103064345,"""Laimītes"", Valmieras pag., Valmieras nov., LV-4219",Sabiedrība ar ierobežotu atbildību,4. klase,2020-06-02,10863-R,2013-07-11,Izslēgts,"""Laimītes"", Poķi, Valmieras pag, Burtnieku nov, LV 4219",28600860,apkopes@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Apkopes""",LV,44103064345,"""Laimītes"", Valmieras pag., Valmieras nov., LV-4219",Sabiedrība ar ierobežotu atbildību,4. klase,2019-05-15,10863-R,2013-07-11,Izslēgts,"""Laimītes"", Poķi, Valmieras pag, Burtnieku nov, LV 4219",28600860,apkopes@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Apkopes""",LV,44103064345,"""Laimītes"", Valmieras pag., Valmieras nov., LV-4219",Sabiedrība ar ierobežotu atbildību,4. klase,2022-06-16,10863-R,2013-07-11,Izslēgts,"""Laimītes"", Poķi, Valmieras pag, Burtnieku nov, LV 4219",28600860,apkopes@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Apkopes""",LV,44103064345,"""Laimītes"", Valmieras pag., Valmieras nov., LV-4219",Sabiedrība ar ierobežotu atbildību,4. klase,2021-06-09,10863-R,2013-07-11,Izslēgts,"""Laimītes"", Poķi, Valmieras pag, Burtnieku nov, LV 4219",28600860,apkopes@inbox.lv,"",,
"Pilnsabiedrība ""Saldus ceļinieks-Talce""",LV,58503021871,"Brīvības iela 11A, Saldus, Saldus nov., LV-3801",Pilnsabiedrība,1. klase,2018-08-09,10862-R,2013-07-11,Izslēgts,"Brīvības iela 11A, Saldus, Saldus nov, LV - 3801",,,,,
"Pilnsabiedrība ""Saldus ceļinieks-Talce""",LV,58503021871,"Brīvības iela 11A, Saldus, Saldus nov., LV-3801",Pilnsabiedrība,1. klase,2017-06-30,10862-R,2013-07-11,Izslēgts,"Brīvības iela 11A, Saldus, Saldus nov, LV - 3801",,,,,
"Pilnsabiedrība ""Saldus ceļinieks-Talce""",LV,58503021871,"Brīvības iela 11A, Saldus, Saldus nov., LV-3801",Pilnsabiedrība,1. klase,2019-09-06,10862-R,2013-07-11,Izslēgts,"Brīvības iela 11A, Saldus, Saldus nov, LV - 3801",,,,,
"Pilnsabiedrība ""Saldus ceļinieks-Talce""",LV,58503021871,"Brīvības iela 11A, Saldus, Saldus nov., LV-3801",Pilnsabiedrība,1. klase,2022-02-07,10862-R,2013-07-11,Izslēgts,"Brīvības iela 11A, Saldus, Saldus nov, LV - 3801",,,,,
"Pilnsabiedrība ""Saldus ceļinieks-Talce""",LV,58503021871,"Brīvības iela 11A, Saldus, Saldus nov., LV-3801",Pilnsabiedrība,1. klase,2021-01-28,10862-R,2013-07-11,Izslēgts,"Brīvības iela 11A, Saldus, Saldus nov, LV - 3801",,,,,
"Sabiedrība ar ierobežotu atbildību ""Unitīkli""",LV,40103682053,"Ģertrūdes iela 44A, Rīga, LV-1011",Sabiedrība ar ierobežotu atbildību,,,10861-R,2013-07-11,Izslēgts,"Ģertrūdes iela 101A, Rīga, LV - 1009",,,,,
"Pilnsabiedrība ""Zaigas Gailes Birojs un Partneri""",LV,40103688982,"Klīveru iela 3, Rīga, LV-1048",Pilnsabiedrība,,,10860-R,2013-07-10,Izslēgts,"Marijas iela 13/4, Rīga, LV-1050",,,www.zgb.lv,,
"PS ""HOCHTIEF Solutions, LNK Industries""",LV,40103688713,"Lubānas iela 125A-6, Rīga, LV-1021",Pilnsabiedrība,1. klase,2018-08-09,10859-R,2013-07-09,Izslēgts,"Lubānas iela 125A-6, Rīga, LV-1021",67358656,sanda.seile@hochtief.de,,,
"PS ""HOCHTIEF Solutions, LNK Industries""",LV,40103688713,"Lubānas iela 125A-6, Rīga, LV-1021",Pilnsabiedrība,1. klase,2017-06-30,10859-R,2013-07-09,Izslēgts,"Lubānas iela 125A-6, Rīga, LV-1021",67358656,sanda.seile@hochtief.de,,,
"PS ""HOCHTIEF Solutions, LNK Industries""",LV,40103688713,"Lubānas iela 125A-6, Rīga, LV-1021",Pilnsabiedrība,1. klase,2019-08-19,10859-R,2013-07-09,Izslēgts,"Lubānas iela 125A-6, Rīga, LV-1021",67358656,sanda.seile@hochtief.de,,,
"Sabiedrība ar ierobežotu atbildību ""PROGIKO""",LV,40103502381,"Jomas iela 37, Jūrmala, LV-2015",Sabiedrība ar ierobežotu atbildību,,,10858-R,2013-07-09,Izslēgts,"Lomonosova iela 1, Rīga, LV - 1019","","","",,
"SIA ""Erlanda Construction""",LV,40103454594,"""Kaijkāpas"", Žocene, Rojas pag., Talsu nov., LV-3264",Sabiedrība ar ierobežotu atbildību,5. klase,2017-05-25,10857-R,2016-07-01,Izslēgts,"Bērzaunes iela 9, Rīga, LV - 1039",26455455,elina@erlanda.lv,www.erlanda.lv,,
"SIA ""Erlanda Construction""",LV,40103454594,"""Kaijkāpas"", Žocene, Rojas pag., Talsu nov., LV-3264",Sabiedrība ar ierobežotu atbildību,5. klase,2019-10-18,10857-R,2016-07-01,Izslēgts,"Bērzaunes iela 9, Rīga, LV - 1039",26455455,elina@erlanda.lv,www.erlanda.lv,,
"SIA ""Erlanda Construction""",LV,40103454594,"""Kaijkāpas"", Žocene, Rojas pag., Talsu nov., LV-3264",Sabiedrība ar ierobežotu atbildību,5. klase,2018-10-08,10857-R,2016-07-01,Izslēgts,"Bērzaunes iela 9, Rīga, LV - 1039",26455455,elina@erlanda.lv,www.erlanda.lv,,
"Sabiedrība ar ierobežotu atbildību ""SINTĒZE-1""",LV,40003010195,"""Ezermaļi""-4, Annas, Zaubes pag., Cēsu nov., LV-4113",Sabiedrība ar ierobežotu atbildību,,,10856-R,2013-07-09,Izslēgts,"Stabu iela 16-23, Rīga, LV - 1011",,,,,
"Sabiedrība ar ierobežotu atbildību ""BBD""",LV,40103340095,"Puķu iela 61, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,,,10855-R,2013-07-09,Izslēgts,"Puķu iela 61, Jūrmala, LV - 2008","29117628, 29269647",bbd@inbox.lv,www.labistabi.lv,,
HARMONIJA AG SIA,LV,41203019603,"Virkas iela 22-32, Kuldīga, Kuldīgas nov., LV-3301",Sabiedrība ar ierobežotu atbildību,,,10854-R,2013-07-09,Izslēgts,"Virkas iela 22-32, Kuldīga, Kuldīgas nov, LV - 3301",26551442,ru_ka@inbox.lv,,,
"PS ""Matthai Latvija un Matthai Bauunternehmen""",LV,40103679937,"Braslas iela 29-5, Rīga, LV-1084",Pilnsabiedrība,,,10853-R,2013-07-09,Izslēgts,,,,www.matthai.lv,,
"SIA ""EVA būve""",LV,45403037345,"Bebru iela 6-10, Jēkabpils, Jēkabpils nov., LV-5201",Sabiedrība ar ierobežotu atbildību,,,10852-R,2013-07-09,Izslēgts,"Akmeņu iela 31, Jēkabpils, LV - 5201",,,,,
"Sabiedrība ar ierobežotu atbildību ""BETROCK""",LV,50103574911,"Katoļu iela 25-2, Rīga, LV-1003",Sabiedrība ar ierobežotu atbildību,,,10851-R,2013-07-05,Izslēgts,"Lilijas iela 21-6, Rīga, LV - 1055","",betrock.buve@gmail.com,"",,
"SIA ""Infra HUB""",LV,40103682072,"Eduarda Smiļģa iela 7-3, Rīga, LV-1002",Sabiedrība ar ierobežotu atbildību,,,10850-R,2013-07-04,Izslēgts,"Eduarda Smiļģa iela 7-3, Rīga, LV - 1002",26567664,infrahub@infrahub.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""SDR""",LV,40003994307,"Vīksnes iela 21-42, Rīga, LV-1069",Sabiedrība ar ierobežotu atbildību,,,10849-R,2013-07-04,Izslēgts,"Viļānu iela 6-35, Rīga, LV - 1003","","","",,
"SIA ""URBIS""",LV,50103639601,"Krustpils iela 18, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,4. klase,2021-01-13,10848-R,2017-04-04,Aktīvs,"Granīta iela 31, Salaspils nov., LV - 2119",29283819,pavadzime@inbox.lv,"",,
"SIA ""URBIS""",LV,50103639601,"Krustpils iela 18, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,5. klase,2020-01-08,10848-R,2017-04-04,Aktīvs,"Granīta iela 31, Salaspils nov., LV - 2119",29283819,pavadzime@inbox.lv,"",,
"SIA ""URBIS""",LV,50103639601,"Krustpils iela 18, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,4. klase,2022-01-20,10848-R,2017-04-04,Aktīvs,"Granīta iela 31, Salaspils nov., LV - 2119",29283819,pavadzime@inbox.lv,"",,
"SIA ""URBIS""",LV,50103639601,"Krustpils iela 18, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,4. klase,2020-12-14,10848-R,2017-04-04,Aktīvs,"Granīta iela 31, Salaspils nov., LV - 2119",29283819,pavadzime@inbox.lv,"",,
"SIA ""URBIS""",LV,50103639601,"Krustpils iela 18, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,4. klase,2023-01-30,10848-R,2017-04-04,Aktīvs,"Granīta iela 31, Salaspils nov., LV - 2119",29283819,pavadzime@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Lat AVK""",LV,40103570640,"Hanzas iela 8-11, Rīga, LV-1010",Sabiedrība ar ierobežotu atbildību,,,10847-R,2013-07-04,Izslēgts,"Anniņmuižas iela 4-11, Rīga, LV - 1029","","","",,
"Sabiedrība ar ierobežotu atbildību ""AKES FACTORING""",LV,50103218841,"Kalnciema iela 97-5, Rīga, LV-1046",Sabiedrība ar ierobežotu atbildību,,,10846-R,2013-07-03,Izslēgts,"Brīvības gatve 219A, Rīga, LV-1039","","","",,
"Sabiedrība ar ierobežotu atbildību ""GAUJAS LĪCIS""",LV,40003297415,"Zebiekstes iela 3-176, Rīga, LV-1082",Sabiedrība ar ierobežotu atbildību,,,10845-R,2013-07-03,Izslēgts,"Sesku iela 67-176, Rīga, LV-1082",20022222,v20022222@gmail.com,"",,
SIA MMT,LV,40103660770,"""Muniņas"", Sējas pag., Saulkrastu nov., LV-2160",Sabiedrība ar ierobežotu atbildību,,,10844-R,2018-02-09,Izslēgts,"""Muniņas"", Sējas nov., LV-2142",29120979,mmt_1@inbox.lv,,,
RBaltic SIA,LV,40103625915,"Gustava Zemgala gatve 67-57, Rīga, LV-1039",Sabiedrība ar ierobežotu atbildību,,,10843-R,2013-07-02,Izslēgts,"Ūnijas iela 6, Rīga, LV-1084",67817241,info@remak.lv,www.remak.eu,,
"Sabiedrība ar ierobežotu atbildību ""Horda""",LV,40103621595,"Uzvaras iela 19, Dundaga, Dundagas pag., Talsu nov., LV-3270",Sabiedrība ar ierobežotu atbildību,,,10842-R,2022-05-03,Izslēgts,"",26489569,janita.valtere@gmail.com,"",,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,4. klase,2019-10-18,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-25,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,4. klase,2024-12-09,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,4. klase,2019-07-02,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,5. klase,2018-10-08,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,4. klase,2020-10-27,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,4. klase,2021-11-03,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,5. klase,2023-01-11,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,4. klase,2022-11-10,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,4. klase,2024-10-24,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,5. klase,2023-11-23,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""KR GROUP""",LV,40103647560,"Bieķensalas iela 21, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,5. klase,2025-12-18,10841-R,2013-07-02,Aktīvs,"Krišjāņa Barona iela 60-16, Rīga, LV-1011",26665999,dzintars@krgroup.lv,"",Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""DU Tango""",LV,40103646194,"Šarlotes iela 6-23, Rīga, LV-1001",Sabiedrība ar ierobežotu atbildību,,,10840-R,2013-07-02,Izslēgts,"Šarlotes iela 6-23, Rīga, LV-1001",29288341,info@2727.lv,,,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,5. klase,2019-05-22,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,4. klase,2018-06-20,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-25,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,5. klase,2019-06-27,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,4. klase,2020-07-06,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,4. klase,2021-07-14,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,4. klase,2023-07-31,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,4. klase,2022-07-21,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,4. klase,2024-08-07,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""NVC""",LV,40103678429,"Ezermalas iela 27-64, Rīga, LV-1014",Sabiedrība ar ierobežotu atbildību,4. klase,2025-08-13,10839-R,2013-07-02,Aktīvs,"Ezermalas iela 27-64, Rīga, LV-1014",29411638,nz100@inbox.lv,,Ēku būvdarbu vadīšana un būvuzraudzība;Restaurācijas būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""Infrakom""",LV,40103669977,"Līduma iela 7-1, Rīga, LV-1079",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-19,10838-R,2013-07-02,Aktīvs,"Stirnu iela 1-60, Rīga, LV-1035",29195203,bs@inbox.lv,,"Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība",
"Sabiedrība ar ierobežotu atbildību ""Infrakom""",LV,40103669977,"Līduma iela 7-1, Rīga, LV-1079",Sabiedrība ar ierobežotu atbildību,4. klase,2018-06-26,10838-R,2013-07-02,Aktīvs,"Stirnu iela 1-60, Rīga, LV-1035",29195203,bs@inbox.lv,,"Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība",
"Sabiedrība ar ierobežotu atbildību ""Infrakom""",LV,40103669977,"Līduma iela 7-1, Rīga, LV-1079",Sabiedrība ar ierobežotu atbildību,4. klase,2019-07-02,10838-R,2013-07-02,Aktīvs,"Stirnu iela 1-60, Rīga, LV-1035",29195203,bs@inbox.lv,,"Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība",
"Sabiedrība ar ierobežotu atbildību ""Infrakom""",LV,40103669977,"Līduma iela 7-1, Rīga, LV-1079",Sabiedrība ar ierobežotu atbildību,4. klase,2020-07-13,10838-R,2013-07-02,Aktīvs,"Stirnu iela 1-60, Rīga, LV-1035",29195203,bs@inbox.lv,,"Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība",
