Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category,Email
Despertar Com Siso: Alojamento Literário em Coimbra,,'+351239166448,"R. Simões de Castro 158, 3000-387 Coimbra, Portugal","4,5",,PT,R. Simões de Castro 158,40.2129441,-8.4326448,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/Despertar+Com+Siso:+Alojamento+Liter%C3%A1rio+em+Coimbra/data=!4m10!3m9!1s0xd22f9045634cca3:0xb15b93f75409389a!5m2!4m1!1i2!8m2!3d40.2129441!4d-8.4326448!16s%2Fg%2F11cnq4rltw!19sChIJo8w0VgT5Ig0RmjgJVPeTW7E?authuser=0&hl=pt-BR&rclk=1,No,,
MR Studio - Zona Histórica de Coimbra,,,"R. da Alegria 27, 3000-018 Coimbra, Portugal","4,0",,PT,R. da Alegria 27,40.2065187,-8.4276861,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/MR+Studio+-+Zona+Hist%C3%B3rica+de+Coimbra/data=!4m10!3m9!1s0xd22f97cb782cbd5:0x4bdcbd3614f79f5b!5m2!4m1!1i2!8m2!3d40.2065187!4d-8.4276861!16s%2Fg%2F11p73pv6yl!19sChIJ1cuCt3z5Ig0RW5_3FDa93Es?authuser=0&hl=pt-BR&rclk=1,No,,
LouzanPlace's,,'+351911924232,"3200-264 Lousã, Portugal","4,9",,PT,,40.1116766,-8.2432943,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/LouzanPlace%27s/data=!4m10!3m9!1s0xd22efe94801bbc1:0x64ab27f02f7d6d2e!5m2!4m1!1i2!8m2!3d40.1116766!4d-8.2432943!16s%2Fg%2F11j2fxtp4r!19sChIJwbsBSOnvIg0RLm19L_Anq2Q?authuser=0&hl=pt-BR&rclk=1,No,,
Casa Nórdica,,,"R. José Bernardino 6, Chão de Lamas, 3220-015, Portugal","3,0",,PT,Chão de Lamas,40.0810167,-8.3912753,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/Casa+N%C3%B3rdica/data=!4m10!3m9!1s0xd22f3000db1ef31:0xee5582289ddcd8f4!5m2!4m1!1i2!8m2!3d40.0810167!4d-8.3912753!16s%2Fg%2F11xlndz6c3!19sChIJMe-xDQDzIg0R9NjcnSiCVe4?authuser=0&hl=pt-BR&rclk=1,No,,
Casinha do México,,'+351916296103,"Gondramaz, 3220 Miranda do Corvo, Portugal","5,0",,PT,Gondramaz,40.0619202,-8.2730329,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/Casinha+do+M%C3%A9xico/data=!4m10!3m9!1s0xd22edf48525ea63:0x36482be2ac6464e7!5m2!4m1!1i2!8m2!3d40.0619202!4d-8.2730329!16s%2Fg%2F11n97l60f3!19sChIJY-olhfTtIg0R52RkrOIrSDY?authuser=0&hl=pt-BR&rclk=1,No,,
Casa de Campo de Soutelo,,'+351239042833,"Vila Nova de Poiares, Portugal","4,3",,PT,Vila Nova de Poiares,40.2297721,-8.3057221,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/Casa+de+Campo+de+Soutelo/data=!4m10!3m9!1s0xd22e4cc7f770861:0xf6a036ed0b5219a1!5m2!4m1!1i2!8m2!3d40.2297721!4d-8.3057221!16s%2Fg%2F11bwkj0g6h!19sChIJYQh3f8zkIg0RoRlSC-02oPY?authuser=0&hl=pt-BR&rclk=1,No,,
Casinha do Rio,,'+351910296763,"Av. Neuville de Poitou 4, 3130-259 Soure, Portugal","4,6",,PT,Av. Neuville de Poitou 4,40.056404,-8.6258816,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/Casinha+do+Rio/data=!4m10!3m9!1s0xd225d4f8fb3de3b:0x191f63522bf78642!5m2!4m1!1i2!8m2!3d40.056404!4d-8.6258816!16s%2Fg%2F11ts936y50!19sChIJO96zj09dIg0RQob3K1JjHxk?authuser=0&hl=pt-BR&rclk=1,No,,
Retiro Sereno na Natureza Lousã,,,"R. José Simões Serra 40, 3200 Vilarinho, Portugal","4,6",,PT,R. José Simões Serra 40,40.1252697,-8.2117609,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/Retiro+Sereno+na+Natureza+Lous%C3%A3/data=!4m10!3m9!1s0xd22e9d502d5fd69:0x425b46289a46f1c3!5m2!4m1!1i2!8m2!3d40.1252697!4d-8.2117609!16s%2Fg%2F11v6wncggv!19sChIJaf3VAtXpIg0Rw_FGmihGW0I?authuser=0&hl=pt-BR&rclk=1,No,,
Casa do CAnto,,'+351969075531,"3230-103, Portugal","4,5",,PT,,40.0264725,-8.3108675,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/Casa+do+CAnto/data=!4m10!3m9!1s0xd22f3a5aa7e194f:0x67de8143e7d5c2d6!5m2!4m1!1i2!8m2!3d40.0264725!4d-8.3108675!16s%2Fg%2F11p5hrn6q6!19sChIJTxl-qqXzIg0R1sLV50OB3mc?authuser=0&hl=pt-BR&rclk=1,No,,
Jardim da Guarda-Inglesa,,'+351963966200,"Av. da Guarda Inglesa 79, 3040-193 Coimbra, Portugal",,,PT,Av. da Guarda Inglesa 79,40.2078598,-8.4383767,"Albergue in Coimbra, Portugal",https://www.google.com/maps/place/Jardim+da+Guarda-Inglesa/data=!4m10!3m9!1s0xd22f9828ff60d65:0xe922b62d1bb0a86b!5m2!4m1!1i2!8m2!3d40.2078598!4d-8.4383767!16s%2Fg%2F11z05j0gyg!19sChIJZQ32j4L5Ig0Ra6iwGy22Iuk?authuser=0&hl=pt-BR&rclk=1,No,,
Hospedaria Sanches,,'+351916413075,"R. Joaquim Falé 1, 2580-374 Alenquer, Portugal","4,2",,PT,R. Joaquim Falé 1,39.0468418,-8.993021,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Hospedaria+Sanches/data=!4m7!3m6!1s0xd18d9f263d8f441:0xc1bc493b1e046209!8m2!3d39.0468418!4d-8.993021!16s%2Fg%2F11bxfg4wvw!19sChIJQfTYY_LZGA0RCWIEHjtJvME?authuser=0&hl=pt-BR&rclk=1,No,Hotel,
Hospedaria de ST Estêvão,,'+351918256517,"R. Manuel Martins Alves 68 A, 2130-143 Santo Estevão, Portugal","4,0",,PT,R. Manuel Martins Alves 68 A,38.8597716,-8.7449139,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Hospedaria+de+ST+Est%C3%AAv%C3%A3o/data=!4m10!3m9!1s0xd191a28f08ffcf5:0xffcd524c03e70418!5m2!4m1!1i2!8m2!3d38.8597716!4d-8.7449139!16s%2Fg%2F11gghdgtxh!19sChIJ9fyP8CgaGQ0RGATnA0xSzf8?authuser=0&hl=pt-BR&rclk=1,No,,
Casa d´Albarróis,,,"R. De Santa Quitéria 5 61, Alenquer, Portugal","4,8",,PT,R. De Santa Quitéria 5 61,39.0615819,-9.0251723,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Casa+d%C2%B4Albarr%C3%B3is/data=!4m10!3m9!1s0xd18d10004461bb5:0x3189f099e199d5d0!5m2!4m1!1i2!8m2!3d39.0615819!4d-9.0251723!16s%2Fg%2F11lmfyc91h!19sChIJtRtGBADRGA0R0NWZ4ZnwiTE?authuser=0&hl=pt-BR&rclk=1,No,,
Quartos Cesário Verde,,'+351967101391,"+351 967101391, Praceta Cesário Verde 14, Massamá, 2745-740 Queluz, Portugal","4,1",,PT,Massamá,38.7555873,-9.2873246,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Quartos+Ces%C3%A1rio+Verde/data=!4m10!3m9!1s0xd1ece705094ba6b:0x882f29592c772012!5m2!4m1!1i2!8m2!3d38.7555873!4d-9.2873246!16s%2Fg%2F11dfgr7rs7!19sChIJa7qUUHDOHg0REiB3LFkpL4g?authuser=0&hl=pt-BR&rclk=1,No,,
N&N Hospedagem,,'+351926516409,"Rua do Senhor Roubado 9, 2675-533 Odivelas, Portugal","4,0",,PT,Rua do Senhor Roubado 9,38.7859188,-9.1710534,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/N%26N+Hospedagem/data=!4m7!3m6!1s0xd1932a51f46203f:0x569764c2004c777f!8m2!3d38.7859188!4d-9.1710534!16s%2Fg%2F11nwwxp0ln!19sChIJPyBGH6UyGQ0Rf3dMAMJkl1Y?authuser=0&hl=pt-BR&rclk=1,No,Albergue,
Alojamentos Domus Plaza,,'+351926070650,"R. António Palha 2, 2600-104 Vila Franca de Xira, Portugal","4,7",,PT,R. António Palha 2,38.9534986,-8.9914195,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Alojamentos+Domus+Plaza/data=!4m7!3m6!1s0xd19274caf56bc8d:0x1e1b6ff14ee93825!8m2!3d38.9534986!4d-8.9914195!16s%2Fg%2F11q80lm5l6!19sChIJjbxWr0wnGQ0RJTjpTvFvGx4?authuser=0&hl=pt-BR&rclk=1,No,Hotel,
Benfica 670,,'+351939378777,"R. Ernesto da Silva 23 R\C Dto, 1500-267 Lisboa, Portugal","4,0",,PT,R. Ernesto da Silva 23 R\C Dto,38.7514054,-9.2038334,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Benfica+670/data=!4m7!3m6!1s0xd1ecd27a363dc13:0xe97ca25ee2b95ce8!8m2!3d38.7514054!4d-9.2038334!16s%2Fg%2F11f6kp7zn1!19sChIJE9xjoyfNHg0R6Fy54l6ifOk?authuser=0&hl=pt-BR&rclk=1,No,Albergue,
Benfica Guest house,,'+351934053813,"Calçada do Tojal 43, 1500-592 Lisboa, Portugal","5,0",,PT,Calçada do Tojal 43,38.7532743,-9.2030199,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Benfica+Guest+house/data=!4m7!3m6!1s0xd1ecd2644fb13af:0xa2f103bab31d5dff!8m2!3d38.7532743!4d-9.2030199!16s%2Fg%2F11fy54qmy7!19sChIJrxP7RCbNHg0R_10ds7oD8aI?authuser=0&hl=pt-BR&rclk=1,No,Hotel,
Casa Robusto,,'+351930573878,"R. 11 de Janeiro 176, 2120-183 Foros de Salvaterra, Portugal","4,6",,PT,R. 11 de Janeiro 176,38.9836272,-8.6963884,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Casa+Robusto/data=!4m10!3m9!1s0xd191d70fc878c33:0xb9e5ec16301e7c01!5m2!4m1!1i2!8m2!3d38.9836272!4d-8.6963884!16s%2Fg%2F11f4wv7wq3!19sChIJM4yH_HAdGQ0RAXweMBbs5bk?authuser=0&hl=pt-BR&rclk=1,No,,
Casa da Abrunheira,,,"R. Martir São Sebastião, Ramalhal, Portugal","4,0",,PT,R. Martir São Sebastião,39.1373046,-9.2080071,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Casa+da+Abrunheira/data=!4m10!3m9!1s0xd1f33006912d77b:0xa079c9053146e82c!5m2!4m1!1i2!8m2!3d39.1373046!4d-9.2080071!16s%2Fg%2F11vsp7qkk1!19sChIJe9cSaQAzHw0RLOhGMQXJeaA?authuser=0&hl=pt-BR&rclk=1,No,,
Casa Da Água Sintra Guest House,,'+351926873529,"R. Álvaro Augusto Rodrigues Vilela 103, 2635-452 Rio de Mouro, Portugal","4,4",,PT,R. Álvaro Augusto Rodrigues Vilela 103,38.7687846,-9.3376618,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Casa+Da+%C3%81gua+Sintra+Guest+House/data=!4m10!3m9!1s0xd1ecfc4e708014f:0x968349e7b2785535!5m2!4m1!1i2!8m2!3d38.7687846!4d-9.3376618!16s%2Fg%2F11cnxpfhsg!19sChIJTwEI58TPHg0RNVV4sudJg5Y?authuser=0&hl=pt-BR&rclk=1,No,,
Prata Riverside XXIII Hospedaria - Deluxe Studio,,,"1950-326 Lisboa, Portugal","4,2",,PT,,38.7465782,-9.0982199,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Prata+Riverside+XXIII+Hospedaria+-+Deluxe+Studio/data=!4m11!3m10!1s0xd19316322295af7:0x71fc4ba15de22f83!5m2!4m1!1i2!8m2!3d38.7465782!4d-9.0982199!16s%2Fg%2F11z5q_48lk!17BQ0FF!19sChIJ91opImMxGQ0Rgy_iXaFL_HE?authuser=0&hl=pt-BR&rclk=1,No,,
Monte dos Duques,,'+351932551049,"Estrada Benavente km 9.4, 2130-144 Benavente, Portugal","4,7",,PT,Estrada Benavente km 9.4,38.9036944,-8.7635694,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Monte+dos+Duques/data=!4m10!3m9!1s0xd191bd35e201445:0x493fe0539053c9e9!5m2!4m1!1i2!8m2!3d38.9036944!4d-8.7635694!16s%2Fg%2F1ttdzq5b!19sChIJRRQgXtMbGQ0R6clTkFPgP0k?authuser=0&hl=pt-BR&rclk=1,No,,
Sweet Dream Home Guest House,,'+351915258966,"R. Dr. Rafael Duque 17 1b, 1500-249 Lisboa, Portugal","3,0",,PT,R. Dr. Rafael Duque 17 1b,38.7531581,-9.1973384,"Hospedaria in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Sweet+Dream+Home+Guest+House/data=!4m7!3m6!1s0xd1ecdace6b19db7:0x237082ea771e7f03!8m2!3d38.7531581!4d-9.1973384!16s%2Fg%2F11gjssg3g0!19sChIJt52x5qzNHg0RA38ed-qCcCM?authuser=0&hl=pt-BR&rclk=1,No,Hotel,
Sri-Indo Guest House,,'+351920162525,"Rua de Arroios 100 2* DTO e ESQ, 1150-056 Lisboa, Portugal","3,0",,PT,Rua de Arroios 100 2* DTO e ESQ,38.7303412,-9.1360394,"Hotel de 3 estrelas in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Sri-Indo+Guest+House/data=!4m10!3m9!1s0xd1933a6755818cb:0xff0b74634364f61b!5m2!4m1!1i2!8m2!3d38.7303412!4d-9.1360394!16s%2Fg%2F11j8tn8m2d!19sChIJyxhYdaYzGQ0RG_ZkQ2N0C_8?authuser=0&hl=pt-BR&rclk=1,No,,
Residencial Sky Lounge,,,"Av. Alm. Gago Coutinho 144, 1950-037 Lisboa, Portugal","3,7",,PT,Av. Alm. Gago Coutinho 144,38.7584762,-9.1297553,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Residencial+Sky+Lounge/data=!4m10!3m9!1s0xd1933003c822091:0x694df86569971027!5m2!4m1!1i2!8m2!3d38.7584762!4d-9.1297553!16s%2Fg%2F11xg3qwn49!19sChIJkSCCPAAzGQ0RJxCXaWX4TWk?authuser=0&hl=pt-BR&rclk=1,No,,
Lisboa,,,"2670-376 Loures, Portugal","5,0",1,PT,,38.831549,-9.1741095,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Lisboa/data=!4m7!3m6!1s0xd192deb76a620df:0x36b64aec78533cb!8m2!3d38.831549!4d-9.1741095!16s%2Fg%2F11thhq92gt!19sChIJ3yCmdustGQ0RyzOFx65kawM?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa de Isabel Barbosa,,,"R. Fernando Bento 3A, 1800-392 Lisboa, Portugal","5,0",,PT,R. Fernando Bento 3A,38.7698434,-9.103411,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Casa+de+Isabel+Barbosa/data=!4m7!3m6!1s0xd1933007ab5e97f:0x207c45c60b82bbb7!8m2!3d38.7698434!4d-9.103411!16s%2Fg%2F11x2vr_brf!19sChIJf-m1egAzGQ0Rt7uCC8ZFfCA?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Teresa Garcia,,'+351933275350,"R. Amélia Rey Colaço, 2685-184 Portela, Portugal","5,0",,PT,R. Amélia Rey Colaço,38.785077,-9.1107387,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Teresa+Garcia/data=!4m7!3m6!1s0xd1933b16c22dae5:0x359854ed61d54009!8m2!3d38.785077!4d-9.1107387!16s%2Fg%2F11q8v6k9fs!19sChIJ5doibLEzGQ0RCUDVYe1UmDU?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Kitnets,,,"RESIDENCIAL TAIAMA CEP, Rua mafra, QUADRA 21 LOTE 07, 2640-476 Mafra, Portugal",,,PT,QUADRA 21 LOTE 07,38.9442817,-9.3321225,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Kitnets/data=!4m7!3m6!1s0xd1ed700638a9019:0x77af30c3af3e65cc!8m2!3d38.9442817!4d-9.3321225!16s%2Fg%2F11npq__q7y!19sChIJGZCKYwDXHg0RzGU-r8Mwr3c?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Sonho Eterno,,,"R. Maria Julieta Simões Valério Silva 2 Bloco, 2640-808 Mafra, Portugal","5,0",,PT,R. Maria Julieta Simões Valério Silva 2 Bloco,38.9332028,-9.3337208,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Sonho+Eterno/data=!4m10!3m9!1s0xd1ed729be5c5c93:0xbdf6f62184c4b932!5m2!4m1!1i2!8m2!3d38.9332028!4d-9.3337208!16s%2Fg%2F11smzjghz1!19sChIJk1xcvinXHg0RMrnEhCH29r0?authuser=0&hl=pt-BR&rclk=1,No,,
Alojamento Mercado,,,"Praça do Norte 3, 1800-134 Lisboa, Portugal","3,5",,PT,Praça do Norte 3,38.776697,-9.1188664,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Alojamento+Mercado/data=!4m10!3m9!1s0xd1933e18f3c6d85:0xf76335a83f71b6e0!5m2!4m1!1i2!8m2!3d38.776697!4d-9.1188664!16s%2Fg%2F11vfb9yp3h!19sChIJhW08j-EzGQ0R4LZxP6g1Y_c?authuser=0&hl=pt-BR&rclk=1,No,,
Hoom new,,,"R. José Afonso 11, 2660-283 Santo António dos Cavaleiros, Portugal",,,PT,R. José Afonso 11,38.8141153,-9.1811452,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Hoom+new/data=!4m7!3m6!1s0xd192d0074c5a279:0xa2e3c34c6163f641!8m2!3d38.8141153!4d-9.1811452!16s%2Fg%2F11yrhstp1h!19sChIJeaLFdAAtGQ0RQfZjYUzD46I?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa Alcochetana,,,"R. do Passadiço 10, 2890-047 Alcochete, Portugal","4,6",,PT,R. do Passadiço 10,38.7552182,-8.962426,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Casa+Alcochetana/data=!4m10!3m9!1s0xd193baf2929755f:0xebe6c334a6dda100!5m2!4m1!1i2!8m2!3d38.7552182!4d-8.962426!16s%2Fg%2F11t7hhfr_d!19sChIJX3UpKa87GQ0RAKHdpjTD5us?authuser=0&hl=pt-BR&rclk=1,No,,
Home,,,"Praceta João Villaret 1, 2620-149 Póvoa de Santo Adrião, Portugal",,,PT,Praceta João Villaret 1,38.798833,-9.192793,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Home/data=!4m7!3m6!1s0xd1ed3001f3bd6dd:0xc82ed07c4972510f!8m2!3d38.798833!4d-9.192793!16s%2Fg%2F11z693gzy1!19sChIJ3dY7HwDTHg0RD1FySXzQLsg?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Rawand Portugal,,,"R. Ricardo Reis 30, 2620 Odivelas, Portugal","4,0",1,PT,R. Ricardo Reis 30,38.7964783,-9.1712477,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Rawand+Portugal/data=!4m7!3m6!1s0xd192d0072bbc1e1:0xca0ca9cbcb366802!8m2!3d38.7964783!4d-9.1712477!16s%2Fg%2F11vqqxjv9y!19sChIJ4cG7cgAtGQ0RAmg2y8upDMo?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa Júnior e Bel,,,"R. Gil Vicente, 2700-422 Lisboa, Portugal",,,PT,R. Gil Vicente,38.7576314,-9.2368597,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Casa+J%C3%BAnior+e+Bel/data=!4m7!3m6!1s0xd1ecd004f79f95d:0x22b0a498c56b6608!8m2!3d38.7576314!4d-9.2368597!16s%2Fg%2F11x8cvzftb!19sChIJXfl5TwDNHg0RCGZrxZiksCI?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Unterkunft,,,"Q.ta das Palmeiras 11C, 1600-175 Lisboa, Portugal",,,PT,Q.ta das Palmeiras 11C,38.7451,-9.1679075,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Unterkunft/data=!4m7!3m6!1s0xd19330065abe77d:0x28b10d76223d4186!8m2!3d38.7451!4d-9.1679075!16s%2Fg%2F11xf5k5g4h!19sChIJfeerZQAzGQ0RhkE9InYNsSg?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Olivillas,,'+351932858908,"R. Cidade de Negage, 1800-106 Lisboa, Portugal",,,PT,R. Cidade de Negage,38.766473,-9.1167359,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Olivillas/data=!4m7!3m6!1s0xd1933c062d1e397:0x7476beea842542bf!8m2!3d38.766473!4d-9.1167359!16s%2Fg%2F11q2yggq_s!19sChIJl-PRYsAzGQ0Rv0IlhOq-dnQ?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa,,,"R. Vasco da Gama 39, 2685-023 Vila Franca de Xira, Portugal",,,PT,R. Vasco da Gama 39,38.7928831,-9.1102118,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Casa/data=!4m7!3m6!1s0xd1927007bc911d3:0x6b17b1506d60ebf1!8m2!3d38.7928831!4d-9.1102118!16s%2Fg%2F11yrqb1mk6!19sChIJ0xHJewAnGQ0R8etgbVCxF2s?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Apartamento Lisboa,,,"R. Cidade de Cabinda 8, 1800-080 Lisboa, Portugal",,,PT,R. Cidade de Cabinda 8,38.7679444,-9.1108611,"Hospedagem domiciliar in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Apartamento+Lisboa/data=!4m10!3m9!1s0xd1933002b67944b:0x6bb6e895c571bd32!5m2!4m1!1i2!8m2!3d38.7679444!4d-9.1108611!16s%2Fg%2F11zcp4qz7s!19sChIJS5RnKwAzGQ0RMr1xxZXotms?authuser=0&hl=pt-BR&rclk=1,No,,
Garden Campo de Ourique Guest House / Hostel,,'+351934522390,"R. Silva Carvalho 147, 1250-248 Lisboa, Portugal","3,2",,PT,R. Silva Carvalho 147,38.719047,-9.16212,"Albergue in Vila Franca de Xira, Portugal",https://www.google.com/maps/place/Garden+Campo+de+Ourique+Guest+House+%2F+Hostel/data=!4m10!3m9!1s0xd193321b7a5a19f:0x6e1aa3503fd46f70!5m2!4m1!1i2!8m2!3d38.719047!4d-9.16212!16s%2Fg%2F11wj3phjy9!19sChIJn6GltyEzGQ0RcG_UP1CjGm4?authuser=0&hl=pt-BR&rclk=1,No,,
HOSTEL TURISMAR VILA DO CONDE,,'+351967365568,"R. Nova 324 2º andar direito, 4485-410 Macieira da Maia, Portugal","5,0",,PT,R. Nova 324 2º andar direito,41.3378296,-8.6858965,"Hospedaria in Famalicão, Portugal",https://www.google.com/maps/place/HOSTEL+TURISMAR+VILA+DO+CONDE/data=!4m10!3m9!1s0xd2443fe647bfaff:0xacd086295d00a29b!5m2!4m1!1i2!8m2!3d41.3378296!4d-8.6858965!16s%2Fg%2F11zb26f0tp!19sChIJ__p7ZP5DJA0Rm6IAXSmG0Kw?authuser=0&hl=pt-BR&rclk=1,No,,
"The Vintage House Hotel, Douro",,,"Lugar da Ponte, 5085-034 Pinhão, Portugal","4,6",,PT,Lugar da Ponte,41.189451,-7.542815,"Hotel de 5 estrelas in Famalicão, Portugal","https://www.google.com/maps/place/The+Vintage+House+Hotel,+Douro/data=!4m10!3m9!1s0xd3b5b4bd8f7486f:0x4c025a5daada909c!5m2!4m1!1i2!8m2!3d41.189451!4d-7.542815!16s%2Fg%2F1q62csczl!19sChIJb0j32EtbOw0RnJDaql1aAkw?authuser=0&hl=pt-BR&rclk=1",No,,
Quinta da Pacheca,,,"Rua do Relógio do Sol, 261 Cambres, 5100-424 Lamego, Portugal","4,6",,PT,261 Cambres,41.155254,-7.798116,"Hotel de 5 estrelas in Famalicão, Portugal",https://www.google.com/maps/place/Quinta+da+Pacheca/data=!4m10!3m9!1s0xd24ad3851cb8f0d:0x7250e65803748e24!5m2!4m1!1i2!8m2!3d41.155254!4d-7.798116!16s%2Fg%2F1tfm7yj7!19sChIJDY_LUTitJA0RJI50A1jmUHI?authuser=0&hl=pt-BR&rclk=1,No,,
Quinta Brava- Descanso na Natureza,,,"Estr. da Praia 241, 4740-696 Barqueiros, Portugal","5,0",,PT,Estr. da Praia 241,41.481774,-8.721338,"Hospedagem domiciliar in Famalicão, Portugal",https://www.google.com/maps/place/Quinta+Brava-+Descanso+na+Natureza/data=!4m7!3m6!1s0xd244f00783d0b9d:0xc74db8ef00a40eb2!8m2!3d41.481774!4d-8.721338!16s%2Fg%2F11nhwnwnx0!19sChIJnQs9eABPJA0Rsg6kAO-4Tcc?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa SAL,,,"R. do Sítio da Cruz 22, 4740-531 Esposende, Portugal","5,0",1,PT,R. do Sítio da Cruz 22,41.5322423,-8.7750911,"Hospedagem domiciliar in Famalicão, Portugal",https://www.google.com/maps/place/Casa+SAL/data=!4m10!3m9!1s0xd244b00197d59c9:0xfc331d27094523c7!5m2!4m1!1i2!8m2!3d41.5322423!4d-8.7750911!16s%2Fg%2F11njxyxn2v!19sChIJyVl9GQBLJA0RxyNFCScdM_w?authuser=0&hl=pt-BR&rclk=1,No,,
ubytovanie den2,,,"R. dos Mareantes 118, 4480-778 Vila do Conde, Portugal",,,PT,R. dos Mareantes 118,41.3680211,-8.7584682,"Hospedagem domiciliar in Famalicão, Portugal",https://www.google.com/maps/place/ubytovanie+den2/data=!4m7!3m6!1s0xd244700235178c7:0x3169381770c410b5!8m2!3d41.3680211!4d-8.7584682!16s%2Fg%2F11z9bl29qq!19sChIJx3hRIwBHJA0RtRDEcBc4aTE?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Live in,,,"R. do Progresso 477, 4455-534 Perafita, Portugal","1,0",1,PT,R. do Progresso 477,41.2189009,-8.6963737,"Hospedagem domiciliar in Famalicão, Portugal",https://www.google.com/maps/place/Live+in/data=!4m7!3m6!1s0xd24690022fc4785:0x57499cb94321f537!8m2!3d41.2189009!4d-8.6963737!16s%2Fg%2F11w9hkry2l!19sChIJhUf8IgBpJA0RN_UhQ7mcSVc?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
JAPJI GUEST HOUSE ESMERIZ 156,,'+351920105303,"Rua da Portelada N° 156, 4760-480 Esmeriz, Portugal","5,0",,PT,Rua da Portelada N° 156,41.3728805,-8.5196172,"Hospedagem domiciliar in Famalicão, Portugal",https://www.google.com/maps/place/JAPJI+GUEST+HOUSE+ESMERIZ+156/data=!4m10!3m9!1s0xd245900376bd519:0xa8b68440e3d540c0!5m2!4m1!1i2!8m2!3d41.3728805!4d-8.5196172!16s%2Fg%2F11v_4ryxbn!19sChIJGdVrNwBZJA0RwEDV40CEtqg?authuser=0&hl=pt-BR&rclk=1,No,,
